,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15
SELE,0.0,0.0,0.0,0.0,0.0,0.0015753929814903145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENBP1,0.0,0.0,0.0,0.004562106819687732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELL,0.0016147457806498203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELP,0.0014208206488243095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELPLG,0.001851627041194305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006833350388284386,0.0,0.0
SEMA3A,0.0,0.001832240233117525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3G,0.001332106904730777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5A,0.0012018377752460638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6D,0.0,0.0,0.0,0.0,0.0,0.0020058813270492715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPT1,0.0,0.0,0.0,0.0,0.00550185309856922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPT4,0.0016766897633677606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA1,0.0,0.004311781044190856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004896178395410843,0.0,0.0,0.0,0.0,0.0
SERPINA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007320029086208289,0.0,0.0,0.0,0.0,0.0
SERPINA3,0.0,0.0,0.0,0.0,0.0,0.003465181661354071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03051334702258727
SERPINA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008381137055290727,0.0,0.0,0.0,0.0,0.0
SERPINA7,0.0,0.0,0.0,0.0,0.0,0.0,0.005629595588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA9,0.0,0.0,0.0007494166806494462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB1,0.0,0.0038582488646189076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01609971255478664,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB2,0.0,0.0,0.0,0.0,0.0,0.0015790701241613489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025115829646133046,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017528249225774832,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB5,0.0,0.0,0.0,0.0,0.009125332879919672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015328094206953602,0.0,0.0,0.0,0.0,0.0,0.0
SERPINC1,0.0,0.0,0.0,0.0,0.0021966053715732612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPIND1,0.0,0.0,0.0024350388706195643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINE1,0.0,0.0034516081412499676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINE2,0.0,0.0029370426377312475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINF2,0.0,0.0024135454282690973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINI1,0.0,0.0,0.0,0.003066134879234963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERTAD1,0.001804935596934551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SESN3,0.0,0.002681744709514872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEZ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009156798372124735,0.0,0.0,0.0
SEZ6L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007698843075761231,0.0,0.0,0.0
SEZ6L2,0.0,0.0027363273569469444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP1,0.0,0.0,0.0,0.0,0.0,0.0017088207298392773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP2,0.0,0.0,0.0,0.0044015728491645836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP4,0.0,0.0,0.0,0.0036385568060007725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP5,0.0,0.0,0.002063270306048747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTA2,0.0,0.0,0.0,0.0,0.0,0.003884375925851994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTA3,0.0,0.0,0.0,0.0,0.0,0.003409499215192693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTPC,0.0,0.0,0.007992119591886762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTPD,0.0,0.0,0.0,0.0,0.0,0.003724682872709928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGCA,0.0,0.0022297011476001623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGK1,0.0,0.0,0.0,0.0048598301793631345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGMS2,0.0,0.002626665856197053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D3C,0.00167295444782698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP5,0.001962441402237454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL3,0.0,0.0,0.002236038665739808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3TC1,0.0017092181362020557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHE,0.0,0.0,0.0,0.0028745813964792533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHISA2,0.0,0.0,0.0,0.0,0.0,0.002061301120162719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHISA3,0.0,0.0,0.0,0.0,0.0,0.0016547142019654852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHROOM4,0.0013233911684689564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC1,0.0014712474086248436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012859413236765014,0.0
SIRPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012300007511454969,0.0
SIRPB1,0.0,0.0,0.0,0.0,0.0,0.002313710699224438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLA,0.0017319413057418026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAIN1,0.0,0.0,0.0,0.0029247882358659754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF7,0.0,0.0,0.0,0.0034658708616133217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC11A1,0.00197520373033512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A3,0.0,0.0,0.0,0.0,0.0020955063795761657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A8,0.0,0.0,0.0,0.003351066687474257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC13A2,0.0,0.0,0.000971482818367538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC13A5,0.0,0.0,0.0,0.0,0.0033833696753573506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC14A1,0.0,0.0,0.0,0.0,0.0,0.0014944958427275574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC14A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016134334265837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC15A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014288566379518239,0.0
SLC16A1,0.0,0.0025795262970511727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A14,0.0,0.002032459308016082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A4,0.0,0.0023631805308658668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A5,0.0,0.0027797453719497294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A9,0.0,0.0,0.0,0.002343732011880793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A9,0.0,0.002458948266814867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC18A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004369028212730312,0.0,0.0,0.0,0.0,0.0,0.0
SLC19A3,0.0,0.0,0.00302389856778648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A1,0.0,0.0021957110444265535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A3,0.0,0.0,0.0,0.0,0.0,0.002632046193316846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232856931700606,0.0,0.0
SLC1A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313879944199121,0.0,0.0,0.0
SLC22A1,0.0,0.0,0.0,0.0,0.0,0.0011396515749727365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A16,0.000486524849186635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A2,0.0,0.0,0.0,0.0,0.00048251791634977494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A3,0.0,0.0,0.0,0.0,0.0,0.00231160947484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A31,0.0,0.0,0.0,0.0,0.0,0.003126359229523043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A4,0.0,0.0011013289634134995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A9,0.0,0.0,0.0,0.0,0.0,0.0021642611149516825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A4,0.0,0.0,0.0,0.0,0.0,0.0022191556019692674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A1,0.0,0.003488079273852307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018247563078202884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013240916081234408,0.0
SLC31A2,0.0017903056110664948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC34A2,0.0,0.0,0.0,0.0,0.0,0.004182487135253712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35F4,0.0,0.0,0.00016417516902579902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A11,0.0,0.0,0.0018118064107916002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A5,0.0,0.003048192756138377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008521181761870136,0.0,0.0,0.0,0.0,0.0
SLC39A14,0.0,0.0,0.0,0.003686205335100273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A5,0.0,0.0,0.0013206377232929287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A8,0.0020485092978229334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC3A1,0.0,0.0,0.0,0.0,0.0026067456004705697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC40A1,0.0021731754539964765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A4,0.0,0.0,0.005183050790731837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC46A2,0.0,0.0,0.0029669121454800043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC47A1,0.0,0.0,0.0,0.0,0.0,0.0022546137634399566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007473332004740977,0.0,0.0,0.0
SLC4A11,0.0,0.0,0.0,0.0,0.0,0.0022372786622765085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A4,0.0,0.0,0.0,0.0,0.0,0.0019123768419858252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC51B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026966928539212703,0.0,0.0,0.0
SLC5A12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009867677880621605,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A5,0.0,0.0,0.0,0.0,0.0030352674642764414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A8,0.0,0.0,0.0018045700397050636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A14,0.0,0.0,0.0,0.0,0.0,0.002571110686196847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A15,0.0,0.0,0.0,0.0,0.004483970065507551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01991839645895174,0.0,0.0,0.0
SLC6A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03109955002674666,0.0,0.0,0.0
SLC6A8,0.0,0.0,0.0,0.0,0.0,0.0032708184058851094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A10,0.0,0.0,0.001444560578149868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A11,0.0,0.0019066711159794422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036344969199178646
SLC7A2,0.0,0.0,0.0,0.0028579523796123138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A3,0.0,0.0,0.0,0.0,0.0010408600766973715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A5,0.0,0.003123367947828913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A7,0.0018797975458976898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A8,0.0,0.0030970690358843693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A3,0.0,0.0,0.0,0.0,0.0030180346815496637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A3R1,0.0,0.0,0.0,0.00459504506463571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A3R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015023898286992927,0.0
SLC9A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069897499887037855,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012021750745652895,0.0,0.0,0.0,0.0
SLCO2A1,0.001871393085930934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO2B1,0.0019109251754041922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO4A1,0.0015904662296347483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLFN11,0.0017864146573781821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIT2,0.0015109351362456343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIT3,0.0015045539721968014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLPI,0.0,0.004611489399181508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLURP1,0.0,0.0,0.0,0.0,0.002563089217562733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD6,0.0015437747853749946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002731946042327785,0.0,0.0,0.0,0.0,0.0,0.0
SMIM18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019299552124524067,0.0,0.0,0.0
SMIM22,0.0,0.0,0.0,0.0,0.0,0.0036668992021651014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM6,0.0,0.0,0.0029641985063225532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMKR1,0.0,0.0,0.0,0.0,0.0,0.0018742921500358258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOC1,0.0,0.0,0.002760223296320803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOC2,0.001614590142502288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPDL3B,0.0,0.0,0.0,0.0,0.0,0.002810912918957877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAI2,0.0,0.0,0.0,0.0,0.0,0.0028077610823827046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAP25,0.0,0.0,0.0,0.0,0.006808098029258967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNCA,0.0,0.0,0.0,0.0032333844142620684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNCG,0.0,0.0,0.0,0.003736092385701092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNED1,0.0,0.0,0.0,0.0029861876827592913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTB1,0.0,0.002611035370796051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTG1,0.0,0.0,0.0,0.0,0.00020564454053954693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNTN,0.0,0.0,0.002908568903594803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX25,0.0,0.002681992812457745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2,0.0,0.002944237623074566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014694777957437724,0.0
SOD3,0.0019917013739735663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOHLH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02427488033109345,0.0,0.0
SOHLH2,0.0,0.0,0.0013305877335369166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS1,0.0014712474086248436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS2,0.0,0.0,0.0,0.0033088545677351024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033689213311957796,0.0,0.0
SOSTDC1,0.0,0.0,0.0036389901101420907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX10,0.0,0.0,0.0006693643255046352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX14,0.0,0.0,0.0,0.0,0.0,0.0,0.03136488970588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX15,0.0,0.0,0.0,0.0,0.0,0.0021377331571106484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX2,0.0,0.0,0.0,0.0,0.010521188280788664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX21,0.0,0.0,0.0,0.0,0.006071683780734668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX7,0.0,0.0,0.0,0.0,0.0,0.002419822530588574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031294605585629257,0.0,0.0,0.0,0.0,0.0
SPAG11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008402682394764482,0.0,0.0,0.0,0.0,0.0
SPAG11B,0.0,0.0,0.0,0.0,0.0,0.0,0.008348651960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG4,0.0,0.0027065550038021776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG6,0.0,0.0,0.0025698162821063087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPANXB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015852156057494866
SPANXB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015852156057494866
SPANXC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016878850102669405
SPANXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012402464065708418
SPATA18,0.0,0.0,0.0,0.0,0.0,0.0020434407129034087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDEF,0.0,0.0,0.0,0.0,0.009060997157739703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYC,0.0,0.0,0.0,0.0,0.001795655960130234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHK1,0.0,0.0,0.0,0.0036500692022932695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPI1,0.0020866406439683993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIB,0.0,0.0,0.0,0.0,0.007868488593046686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIC,0.0,0.0,0.0,0.0,0.0010891118683323492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK1,0.0,0.0,0.004419161367909317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015718397166260792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
